,date,funny,business_id,text,user_id,useful,cool,stars,review_id
4181655,2016-10-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Omg they have the best sushi.  Super fresh, delish, and they are very nice.  The sushi can be customized and they get creative.  I love when people are passionate about their job and you can tell they love what they do here. 

Because of my boyfriend I have become a sushi connoisseur and I have to say going from ra to yama to umiya to sakana this is by far the best (right now).  I've noticed the places usually decrease in quality as it gets more popular but not here (hopefully never).",SvK_hfHpqrWFi8UKytJX7g,0,0,5,BJUxbr7JwBFDe6aZD3NAIg
4183835,2015-08-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Had an excellent 5 star experience this weekend at Sushi Way!  They're a little behind the strip and definitely worth the commute to this hidden gem.  Don't be scared when you hear this is All You Can Eat Sushi.  It's actually all made to order personally by the head sushi chef/owner.  There are many great items to try all for $26.95 for dinner.  

You have 90 minutes and you can pick whatever you want from the menu.  Hot or Cold items, also anything on the daily special board which was amazing. I enjoyed the Salmon Belly Sushi, the White Tuna and Yellowtail Sashimi.  From the main menu they have some fun rolls to try with their unique sauces like the I Love My Ass.

Service was top notch.  We were well taken care of, provided recommendations, and you will get very personalized service here.  Really friendly and the environment, food, drinks were all great.  

They stay open until 1am on Sunday and 2am on other days.  I can't wait to come back and wish they were down here in the OC.  This is a great price for what you're going to get and the food is really good too.  I'm sure this place will be getting popular as you can already see all the rave reviews on Yelp.",F07rlnZEgFWZFyXm_XTOcA,3,1,5,F4bB9pEIAf5aF8EVSQBVdg
4187112,2016-03-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,If you are going to be in Vegas and want to eat sushi then Sushi Way is the only way to get the best sushi in the town. They have incredible selection of fresh fish and variety ways of making great testing rolls.,ZcqymSGmTR6Qi7yEV4EvYg,0,0,5,Tpye4dnc6TBkdhIg2ov1oA
4189787,2018-01-25,1,JJAwT9R6Fp2yyWHtWFA8uQ,"By far (with no exaggeration) this is THE.WORST sushi I've ever had. If you respect Sushi and have any appreciation for it please don't come here. You might as well eat the doormat in front instead of coming in and eating this ""fish.""",1cWFOZcz8Y3x8l_YvkQk3g,0,0,1,dhzWvB76xulyFHqw5Wv4uQ
4199814,2017-08-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,Customer service is amazing and the food is even better 11/10 would come again. We sat at the bar and was given delicious fresh super white tuna topped with jalapeño  over and over. The spicy garlic edamame was amazing too. Definitely worth doing the AYCE. Verokon and Brian were awesome!,WVS0vYcrd4m2DQjJntYxQg,0,0,5,IjBkH8CHvz2zj3y6nl05dg
4202400,2015-08-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Out of towners and never eat at AYCE places. But the reviews pushed me in. Great service. Good quality sushi for a ridiculously low price. We eat sushi at least once a week (and no alcohol) at home and do not leave for less than $85 - 2 rolls and a chicken teriyaki. So, overall pleased with this place.",xcPJycBdRPFrdVf5kspBgg,1,0,5,Q7R9sWQqlWJl-Z9ZjJsXVg
4204971,2015-11-01,1,JJAwT9R6Fp2yyWHtWFA8uQ,The food was above my expectations for all you can eat. The staff was also very kind asking what I wanted next. I am writing this review because they treated me wonderful for being a late night random visit.,a20TH2XD2VotTaVsLUsv9w,1,1,5,oNlxNd4czrYMRrGS-FbzIw
4207981,2017-04-24,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Many choices of rolls with interesting combinations of flavors. 
Nice lunch all you can eat with a bunch of choices to choose from. Affordable price 
I highly recommend it.",IRqHyG2Hyw3SaeiIAaXR_w,0,0,5,bYDPSAmgxvVLVVOmL1HftQ
4225352,2016-11-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Overall, it was an alright meal, but looking back at reviews and pictures, it seems the cut of fish I received was inconsistent with others.. Came for an early dinner on Saturday and was really looking forward to our meal after a hike in the narrows. We chose to sit at the sushi bar and service was decent.

For apps: the coconut shrimp tempura and baked green mussels were good. The calamari was not so great. Not crunchy and the batter came right off.

In our first round, we ordered 2 orders of uni, but was only brought out 1. So I had to ask for the second. When they brought out the second order, there was significantly less uni. I was dismayed but the uni was still very good. 

It seemed after our first round, the sushi chef wasn't happy that I asked for the second uni order and it was reflected on the size of fish and rice we got following that order. The cuts of our fish for the nigiri were small compared to the pictures, and the amount of rice got a little bigger. The rice also fell apart too easily.

I did enjoy the white tuna the best, it came with a garlic ponzu, and the fish was really good. It'd be even better with a better fish to rice ratio. Garlic yellowtail was also good. Everything else was so so: salmon, garlic tuna, scallop.

The sweet shrimp was nice and big in size, but the sushi chef did not include the fried shrimp head, nor did he offer or say anything about it.

The Red Boy roll: this was good, the white tuna on top was a little cooked on top, and the charred flavor went really well.

The I love my ass roll: not so good.. There was supposed to be soft shell crab inside, but there was literally none, just a lot of imitation crab filling.

The yellowtail collar and jalapeno white tuna were the chef's special for the day. The yellowtail was huge and delicious, although a bit overcooked. Also liked the white tuna.",v2yN8ZNW3fMC_xZP9CkZLQ,2,1,3,iXt6IZZHhaq5qRy5bCO1NA
4267296,2018-06-23,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Was my first time here went in for dinner first glance at the menu little overwhelming lots to choose from my waitress was very nice and recommended some items they do offer all you can eat for $26 a person with the exception of kids age 3 and under are aloud to share with you they do have rules to all you can eat don't like food go to waste so prefer for you to Order as you go went ahead did all you can eat ended up trying the California roll, crunch, spicy tuna, Cali dream, jack rabbit, big eazy, sexy bomb oh my goodness all very delicious there teriyaki chicken was pretty good cute little spot have bar seating table and booths will definitely return",DelnBs333Wvuh_gufjssfg,0,0,5,nsjm8QyeE2XQ0ksoj1JJfA
4267318,2018-03-15,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Nice small sushi bar great staff, standard all you can eat prices I've been there for lunch and dinner, fish are fresh. The all you can eat menu is pretty big and has a nice variety of things to try. The food I give 4 stars to but the staff I would give 5 stars very friendly",2O_Gp3WSWrG47-aGO2bLTw,0,0,4,17-hZ1Y_yrfAVhcQFMwo7Q
4268735,2018-06-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great service so far and wonderful theme everything is fresh and is delicious and beautiful and the desserts make your mouth water.,v2KQrFWMyk3852qJXi-VRQ,0,0,5,_MhcTBdVL97RVDx-bYHeKg
4270344,2017-07-11,0,JJAwT9R6Fp2yyWHtWFA8uQ,My husband and I came here for dinner. We got all you can eat $26.95 and everything was absolutely AMAZINGGGGG. our waiter was amazing as well. Sushi nachos were to die for. We're from California and this is the best sushi I've had in a long time. We will definitely be coming back every time we are in town. Worth every penny,KL4TJdLNKPTdGXd0NLWOHQ,0,0,5,A0S7gtsSaAomxGUPmfb9AA
4271042,2017-09-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,Sushi Way had the best all-you-can eat sushi that I have ever had.  We stopped in for dinner and could not resist the special.  All of the sushi was super hight quality and excellent.,PxDKVBipTwYFaNBkvv9xbg,0,0,5,7_r0BbWpDxRE3qekpOXzCA
4272767,2016-07-11,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Soooo bomb! I'm from out of town and this place is about 8 minutes from my hotel, I got the all you can eat for $26.95. I tried the Big Easy Special, baked salmon roll & the sexy lazy special! Try this place you won't be disappointed.",oLafV4eZ6BgbkG-R4rWG8w,1,1,5,hXXqlUaiFIK1KyZiE1TWNA
4274461,2017-09-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Te all you can eat is amazing, they offer half rolls which is convenient. I want to try a little of everything without getting full on a few rolls. We went during happy hour.",9wcM57vUcUJP65OibiETqw,0,0,5,sr9d4LAzJS_xakNGtviWqA
4288773,2016-02-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,"First time ever here. I think it is the best AYCE sushi place I've been to. Uni is delicious, a great selection and fair price.",scmLm4tpEdP9icTiTmdCmA,0,0,4,aS-2Hw2N9AIPtJnF3ghVuw
4301164,2017-11-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,Was craving some sushi so we looking around and found this awesome place. The service was excellent and food was awesome. I would recommend this place to anyone.,kiqwviTM2Qeyy6mw4okMOw,2,0,5,xyH4JUhMp4RcLfDgRictIg
4317763,2018-06-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The super white is awesome, i love my ass is my go to forsure . This place never fails  to satisfy mu familys sushi cravings! :)",4VKrqm1qpck2zWFqxCWmDw,0,0,5,x6XxaQNBmMWY2v--xRtkeA
4322859,2017-04-29,0,JJAwT9R6Fp2yyWHtWFA8uQ,The best and fresh sushi joint in Las Vegas... The proportion of rice to and seafood was perfect. The service was great. The server was very friendly and nice. HIGHLY recommended.,cNVj-6lB6eknrsvJD6i7PQ,0,0,5,fUuhUf4AN3FC0mm1MMyaPA
4324992,2018-06-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,Excellent food and service.   Best all you can eat sushi in town.  Would definitely return,Uf5TsCeElkXW5syfvGpTEw,0,0,5,yEHY_GGwFYzCojRiYSzQfA
4327408,2017-06-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,Definite hidden gem. Fish is fresh and service is fast. Coming back for sure when we are back in town!!,j4z1eun6ylaJu6W9xCowew,0,0,5,z8xzkusiP1F2CdBBIUFBYQ
4335846,2017-09-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Been to three sushi places in Vegas so far as I moved from New York, though non can compete with New York's id have to say, this is the best place I been to so far. Understaffed for lunch, but still had decent service and from the appetizers to the sushi...best I've had yet!",yiqy3sw4ceAIQ4Qhau5WsQ,0,0,4,PXPsu5SgJ1pTNU3piV5bIA
4338884,2017-12-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Of course we wanted to try out an ayce sushi while in the west coast. Decided to give this place a try after comparing to others. First of all the items that are limited were delicious! Loved the oysters and sweet shrimp. 

The rice though.... I dunno why the rice was so mushy and I hated it but the fish quality was really good. Wish they would change the rice.",hpKjV1msnsZyMeW07Ev4aA,0,0,4,zL6FQFDmlZBEQ3UuWSygTw
4347808,2015-12-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I ordered a to go order from here and it was affordable, and fresh quality. I was impress with how much food they gave me and how fresh the ingredients were. I ordered the sushi dinner. Came with nigiri pieces, California, soup, and salad all for $13-15. I definitely will come back to this place. I haven't tried their AYCE but it looks fantastic.",lQBZo8_mm80dbwI5bo5c_w,0,0,5,lqBT8bPHf4ZCyhgyUKqlmQ
4352545,2017-06-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,We went for dinner and ordered off the all you can eat menu. Spider roll probably one of the best I've had. The portion size was perfect. Wasn't too much so that one could still order more rolls. The flavor of the spicy garlic edamame was also better than regular spicy edamame I have had before. I also had the sex bomb roll. It would have been better with less spicy mayo or probs none at all. You definitely get your money's worth here. And service was great; our waiter was attentive and friendly.,yVerGQhBw0LdGqW7qRtjxA,0,0,4,FjFRpxvadOppGysYDsxCoA
4353366,2016-02-29,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I have to say the menu items were delicious and all three stars to the food and chefs. The service however sucked. Waiting 15-20 minutes from ordering an item when the place is semi full is ridiculous. Not to mention , how many times do I have to ask for tea or water before actually getting just that. How about 20 minutes and 4 times I asked. If they hire more people it would be better I would hope",XfbcCWfmAnLT-mlwHORJqg,0,0,3,fOdnVRYLCYRWr_HHJRtOSg
4356674,2017-10-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,"First time eating Sushi Way AND first time ever using EAT24. I know, risk taker ...right!? Well, I'm glad I chanced it.. because not only was the sushi fresh and delishes, it arrived in 30 minutes! Faster than most pizza delivery. I had spicey tuna rolls, Philly rolls with masago added, and hamachi rolls. I keep my sushi basic and traditional... no fancy stuff for me. I made a special request to pack my to-go boxes on ice, it was done so well. The ice didn't even have a chance to melt in the bag it got here so fast. I will definitely order from them again, and visit their restaurant to try the all you can eat. Very impressed, and satisfied.",EILVLAwEPdGAV_ZC0edtgA,0,0,5,X8VPwr0lJJBweA5124uNPw
4363731,2016-06-14,1,JJAwT9R6Fp2yyWHtWFA8uQ,"When my friends and I first walked in, we were kind of turned off because no one was there to greet us and we ended up standing around waiting for about 5-10 minutes. A Korean lady walked in the dining room though and seated us. We thought she was kind of unfriendly at first but she definitely warmed up to us throughout the meal and started joking with us and being really sweet. 

Throughout our meal, the service was prompt (both water and food) and the quality of the fish was really, really good. I'm a big nigiri fan and I definitely enjoyed the salmon and scallop the most. There are also many categories of rolls on the back and I liked the Fat Ass (a deep fried roll) even though it's one of those rolls where one piece is too big for your mouth but at least it's appropriately named. A lot of the roll names are laced with sexual innuendo but our waiter would just joke about it and have a good time with us. 

Overall, a great meal and definitely worth the $21.95 for lunch and lunch is 'til 4 PM! The menu says there's a 60 minute limit but we were definitely full before the limit since the food would come out quickly. The only thing I didn't love about this sushi joint was that you have to look through the menu and list every verbally for the waiter. I'm accustomed to writing everything down on a piece of paper which I think is more efficient since you don't have to memorize your order.",kqFSSjiDHL6JnVc9YbTWkw,2,2,5,X2CrafSOO70_FTOxGrKwjA
